Rank_,PK,Name,Platform,Year_,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1176,1176-Guitar Hero 5-Wii-2009,Guitar Hero 5,Wii,2009,Misc,Activision,0.94,0.49,0,0.15,1.58
1177,1177-High School Musical 3: Senior Year-DS-2008,High School Musical 3: Senior Year,DS,2008,Misc,Disney Interactive Studios,0.64,0.76,0,0.17,1.58
1178,1178-Kingdom Hearts 3D: Dream Drop Distance-3DS-2012,Kingdom Hearts 3D: Dream Drop Distance,3DS,2012,Action,Square Enix,0.88,0.26,0.34,0.09,1.58
1179,1179-Hannah Montana: Music Jam-DS-2007,Hannah Montana: Music Jam,DS,2007,Action,Disney Interactive Studios,1.06,0.37,0,0.15,1.58
1180,1180-Pokemon Mystery Dungeon: Explorers of Sky-DS-2009,Pokemon Mystery Dungeon: Explorers of Sky,DS,2009,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,1.58
1181,1181-Spyro 2: Season of Flame-GBA-2002,Spyro 2: Season of Flame,GBA,2002,Platform,Vivendi Games,0.85,0.65,0,0.08,1.58
1182,1182-Pro Evolution Soccer 2010-PS2-2009,Pro Evolution Soccer 2010,PS2,2009,Sports,Konami Digital Entertainment,0.1,0.18,0.12,1.16,1.57
1183,1183-NCAA Football 2002-PS2-2001,NCAA Football 2002,PS2,2001,Sports,Electronic Arts,0.77,0.6,0,0.2,1.57
1184,1184-Conflict: Desert Storm-PS2-2002,Conflict: Desert Storm,PS2,2002,Shooter,Gotham Games,0.98,0.53,0,0.06,1.57
1185,1185-Mario Party 7-GC-2005,Mario Party 7,GC,2005,Misc,Nintendo,0.95,0.11,0.46,0.04,1.57
1186,1186-Pro Evolution Soccer 2013-PS3-2012,Pro Evolution Soccer 2013,PS3,2012,Sports,Konami Digital Entertainment,0.18,0.64,0.49,0.25,1.56
1187,1187-Smuggler's Run-PS2-2000,Smuggler's Run,PS2,2000,Racing,Take-Two Interactive,0.77,0.6,0,0.2,1.56
1188,1188-Fight Night Round 3-PS2-2006,Fight Night Round 3,PS2,2006,Fighting,Electronic Arts,1.07,0.4,0,0.1,1.56
1189,1189-Donkey Kong Classics-NES-1988,Donkey Kong Classics,NES,1988,Platform,Nintendo,0.59,0.14,0.81,0.02,1.56
1190,1190-Twisted Metal-PS-1995,Twisted Metal,PS,1995,Action,Sony Computer Entertainment,1.32,0.19,0,0.05,1.56
1191,1191-Dark Souls III-PS4-2016,Dark Souls III,PS4,2016,Role-Playing,Namco Bandai Games,0.58,0.44,0.33,0.21,1.56
1192,1192-Final Fight-SNES-1990,Final Fight,SNES,1990,Action,Capcom,0.67,0.17,0.69,0.03,1.56
1193,1193-Dragon Quest Monsters 2-GB-2001,Dragon Quest Monsters 2,GB,2001,Role-Playing,Enix Corporation,0,0,1.56,0,1.56
1194,1194-Pokemon Pinball: Ruby & Sapphire-GBA-2003,Pokemon Pinball: Ruby & Sapphire,GBA,2003,Misc,Nintendo,0.68,0.38,0.44,0.05,1.56
1195,1195-LEGO Marvel Super Heroes-PS4-2013,LEGO Marvel Super Heroes,PS4,2013,Action,Warner Bros. Interactive Entertainment,0.59,0.75,0.01,0.21,1.56
1196,1196-Mafia II-X360-2010,Mafia II,X360,2010,Action,Take-Two Interactive,0.84,0.56,0,0.15,1.55
1197,1197-Dishonored-PS3-2012,Dishonored,PS3,2012,Action,Bethesda Softworks,0.72,0.54,0.04,0.25,1.55
1198,1198-Stuntman-PS2-2002,Stuntman,PS2,2002,Racing,Atari,0.76,0.59,0,0.2,1.55
1199,1199-Tom Clancy's Rainbow Six 3-XB-2003,Tom Clancy's Rainbow Six 3,XB,2003,Shooter,Ubisoft,0.91,0.57,0,0.07,1.55
1200,1200-Active Life: Outdoor Challenge-Wii-2008,Active Life: Outdoor Challenge,Wii,2008,Sports,Atari,0.79,0.44,0.19,0.14,1.55
1201,1201-BioShock 2-PS3-2010,BioShock 2,PS3,2010,Shooter,Take-Two Interactive,0.85,0.47,0.02,0.22,1.55
1202,1202-007: The World is not Enough-N64-2000,007: The World is not Enough,N64,2000,Action,Electronic Arts,1.13,0.38,0.02,0.03,1.55
1203,1203-Spider-Man 2: Enter: Electro-PS-2001,Spider-Man 2: Enter: Electro,PS,2001,Action,Activision,0.57,0.87,0.02,0.09,1.55
1204,1204-Watch Dogs-XOne-2014,Watch Dogs,XOne,2014,Action,Ubisoft,0.9,0.53,0,0.13,1.55
1205,1205-Star Wars: The Force Unleashed II-PS3-2010,Star Wars: The Force Unleashed II,PS3,2010,Action,LucasArts,0.8,0.53,0,0.22,1.55
1206,1206-Ni no Kuni: Wrath of the White Witch-PS3-2011,Ni no Kuni: Wrath of the White Witch,PS3,2011,Role-Playing,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55
1207,1207-Command & Conquer: Tiberian Sun-PC-1999,Command & Conquer: Tiberian Sun,PC,1999,Strategy,Westwood Studios,1.55,0,0,0,1.55
1208,1208-LEGO Battles: Ninjago-DS-2011,LEGO Battles: Ninjago,DS,2011,Strategy,Warner Bros. Interactive Entertainment,1.07,0.36,0,0.12,1.55
1209,1209-Mario Party 10-WiiU-2015,Mario Party 10,WiiU,2015,Misc,Nintendo,0.69,0.5,0.24,0.11,1.55
1210,1210-Dead Rising 3-XOne-2013,Dead Rising 3,XOne,2013,Action,Microsoft Game Studios,1.06,0.35,0.01,0.12,1.54
1211,1211-Resident Evil: The Umbrella Chronicles-Wii-2007,Resident Evil: The Umbrella Chronicles,Wii,2007,Action,Capcom,0.68,0.43,0.29,0.14,1.54
1212,1212-Fire Emblem Fates-3DS-2015,Fire Emblem Fates,3DS,2015,Role-Playing,Nintendo,0.71,0.22,0.52,0.1,1.54
1213,1213-Dark Cloud-PS2-2000,Dark Cloud,PS2,2000,Role-Playing,Sony Computer Entertainment,0.83,0.44,0.08,0.19,1.54
1214,1214-Warcraft III: The Frozen Throne-PC-2003,Warcraft III: The Frozen Throne,PC,2003,Strategy,Activision,0.58,0.87,0,0.09,1.54
1215,1215-Tom Clancy's Ghost Recon Advanced Warfighter-X360-2006,Tom Clancy's Ghost Recon Advanced Warfighter,X360,2006,Shooter,Ubisoft,1.4,0.02,0.02,0.1,1.54
1216,1216-Disney Fairies: Tinker Bell-DS-2008,Disney Fairies: Tinker Bell,DS,2008,Adventure,Disney Interactive Studios,0.86,0.52,0.01,0.15,1.54
1217,1217-MVP Baseball 2005-PS2-2005,MVP Baseball 2005,PS2,2005,Sports,Electronic Arts,1.26,0.07,0,0.21,1.54
1218,1218-Die Hard Trilogy-PS-1996,Die Hard Trilogy,PS,1996,Shooter,Fox Interactive,0.85,0.58,0,0.1,1.54
1219,1219-Call of Duty: Black Ops II-PC-2012,Call of Duty: Black Ops II,PC,2012,Shooter,Activision,0.63,0.69,0,0.21,1.53
1220,1220-Fight Night Round 4-PS3-2009,Fight Night Round 4,PS3,2009,Fighting,Electronic Arts,0.92,0.41,0,0.21,1.53
1221,1221-MySims Kingdom-Wii-2008,MySims Kingdom,Wii,2008,Simulation,Electronic Arts,0.71,0.65,0.01,0.17,1.53
1222,1222-The Simpsons Game-DS-2007,The Simpsons Game,DS,2007,Action,Electronic Arts,0.57,0.79,0,0.17,1.53
1223,1223-Mortal Kombat 3-SNES-1994,Mortal Kombat 3,SNES,1994,Fighting,Acclaim Entertainment,1.19,0.29,0,0.05,1.53
1224,1224-NFL GameDay 99-PS-1998,NFL GameDay 99,PS,1998,Sports,989 Studios,1.44,0.05,0,0.04,1.53
1225,1225-Call of Duty: Modern Warfare: Reflex Edition-Wii-2009,Call of Duty: Modern Warfare: Reflex Edition,Wii,2009,Shooter,Activision,0.95,0.43,0,0.14,1.53
1226,1226-FIFA 17-XOne-2016,FIFA 17,XOne,2016,Sports,Electronic Arts,0.17,1.26,0,0.1,1.53
1227,1227-Mario Golf: Toadstool Tour-GC-2003,Mario Golf: Toadstool Tour,GC,2003,Sports,Nintendo,1.09,0.15,0.25,0.04,1.53
1228,1228-Tiger Woods 99 PGA Tour Golf-PS-1997,Tiger Woods 99 PGA Tour Golf,PS,1997,Sports,Electronic Arts,0.85,0.58,0,0.1,1.53
1229,1229-Donkey Kong Country: Tropical Freeze-WiiU-2014,Donkey Kong Country: Tropical Freeze,WiiU,2014,Platform,Nintendo,0.73,0.52,0.15,0.12,1.52
1230,1230-Dead Space 2-X360-2011,Dead Space 2,X360,2011,Shooter,Electronic Arts,0.94,0.45,0,0.13,1.52
1231,1231-Sonic Rivals 2-PSP-2007,Sonic Rivals 2,PSP,2007,Racing,Sega,0.44,0.69,0,0.39,1.52
1232,1232-Knockout Kings-PS-1997,Knockout Kings,PS,1997,Fighting,Electronic Arts,1.07,0.39,0,0.06,1.52
1233,1233-The Simpsons Skateboarding-PS2-2002,The Simpsons Skateboarding,PS2,2002,Sports,Electronic Arts,0.36,0.9,0,0.27,1.52
1234,1234-NASCAR 98-PS-1996,NASCAR 98,PS,1996,Racing,Electronic Arts,1.43,0.05,0,0.04,1.52
1235,1235-F1 Race-NES-1984,F1 Race,NES,1984,Racing,Nintendo,0,0,1.52,0,1.52
1236,1236-Xevious-NES-1984,Xevious,NES,1984,Shooter,Namco Bandai Games,0.18,0.06,1.27,0.01,1.52
1237,1237-NASCAR 99-PS-1998,NASCAR 99,PS,1998,Racing,Electronic Arts,1.45,0.04,0,0.04,1.52
1238,1238-NBA Live 2000-PS-1998,NBA Live 2000,PS,1998,Sports,Electronic Arts,1.43,0.05,0,0.03,1.52
1239,1239-Mafia II-PS3-2010,Mafia II,PS3,2010,Action,Take-Two Interactive,0.5,0.72,0.04,0.26,1.52
1240,1240-Call of Duty 3-PS3-2006,Call of Duty 3,PS3,2006,Shooter,Activision,0.6,0.63,0.03,0.26,1.52
1241,1241-Super Monkey Ball 2-GC-2002,Super Monkey Ball 2,GC,2002,Puzzle,Atari,1.11,0.31,0.06,0.04,1.52
1242,1242-Pac-Man World 2-PS2-2002,Pac-Man World 2,PS2,2002,Action,Namco Bandai Games,1.26,0.05,0,0.21,1.51
1243,1243-Madden NFL 15-XOne-2014,Madden NFL 15,XOne,2014,Sports,Electronic Arts,1.3,0.09,0,0.12,1.51
1244,1244-Sonic & Sega All-Stars Racing-Wii-2010,Sonic & Sega All-Stars Racing,Wii,2010,Racing,Sega,0.65,0.71,0,0.15,1.51
1245,1245-LEGO Star Wars III: The Clone Wars-X360-2011,LEGO Star Wars III: The Clone Wars,X360,2011,Action,LucasArts,0.84,0.54,0,0.13,1.51
1246,1246-Football Manager 2012-PC-2011,Football Manager 2012,PC,2011,Sports,Sega,0.02,1.16,0,0.34,1.51
1247,1247-Puzzle & Dragons-3DS-2013,Puzzle & Dragons,3DS,2013,Role-Playing,GungHo,0,0,1.51,0,1.51
1248,1248-Mega Man 2-NES-1988,Mega Man 2,NES,1988,Action,Capcom,0.93,0.15,0.42,0.01,1.51
1249,1249-Simpsons Wrestling-PS-2001,Simpsons Wrestling,PS,2001,Fighting,Electronic Arts,0.23,1.16,0,0.11,1.51
1250,1250-NBA Live 98-PS-1997,NBA Live 98,PS,1997,Sports,Electronic Arts,1.41,0.06,0,0.04,1.51
1251,1251-The Simpsons Game-PS2-2007,The Simpsons Game,PS2,2007,Action,Electronic Arts,0.35,0.03,0,1.13,1.51
1252,1252-Monopoly-PS-1997,Monopoly,PS,1997,Misc,Hasbro Interactive,1.18,0.27,0,0.05,1.51
1253,1253-SoulCalibur II-GC-2003,SoulCalibur II,GC,2003,Fighting,Namco Bandai Games,0.99,0.32,0.11,0.08,1.5
1254,1254-Resistance 3-PS3-2011,Resistance 3,PS3,2011,Shooter,Sony Computer Entertainment,0.64,0.58,0.05,0.23,1.5
1255,1255-Tokyo Xtreme Racer Zero-PS2-2000,Tokyo Xtreme Racer Zero,PS2,2000,Racing,Crave Entertainment,0.66,0.52,0.15,0.17,1.5
1256,1256-Final Fantasy XIV: A Realm Reborn-PC-2010,Final Fantasy XIV: A Realm Reborn,PC,2010,Role-Playing,Square Enix,0.86,0.48,0,0.17,1.5
1257,1257-NFL Blitz-PS-1998,NFL Blitz,PS,1998,Sports,Midway Games,1.41,0.05,0,0.04,1.5
1258,1258-Red Faction II-PS2-2002,Red Faction II,PS2,2002,Shooter,THQ,0.49,0.78,0,0.23,1.5
1259,1259-Super Scribblenauts-DS-2010,Super Scribblenauts,DS,2010,Puzzle,Warner Bros. Interactive Entertainment,1.08,0.31,0,0.11,1.5
1260,1260-Madden NFL 2001-PS2-2000,Madden NFL 2001,PS2,2000,Sports,Electronic Arts,1.19,0.07,0.05,0.2,1.5
1261,1261-WWF No Mercy-N64-2000,WWF No Mercy,N64,2000,Fighting,THQ,1.2,0.27,0.02,0.02,1.5
1262,1262-Ice Climber-NES-1985,Ice Climber,NES,1985,Platform,Nintendo,0.46,0.1,0.92,0.02,1.5
1263,1263-Sonic CD-SCD-1993,Sonic CD,SCD,1993,Platform,Sega,1,0.36,0.09,0.05,1.5
1264,1264-Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki-NES-1986,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986,Platform,Hudson Soft,0,0,1.5,0,1.5
1265,1265-Dead Rising 2-X360-2010,Dead Rising 2,X360,2010,Action,Capcom,0.75,0.53,0.09,0.12,1.5
1266,1266-Rock Band 2-PS3-2008,Rock Band 2,PS3,2008,Misc,MTV Games,1.13,0.2,0,0.16,1.5
1267,1267-Pac-Man World-PS-1998,Pac-Man World,PS,1998,Action,Namco Bandai Games,1.21,0.14,0.1,0.04,1.5
1268,1268-Disney Sing It: Pop Hits-Wii-2009,Disney Sing It: Pop Hits,Wii,2009,Misc,Disney Interactive Studios,1.08,0.28,0,0.13,1.49
1269,1269-Final Fantasy: Crystal Chronicles-GC-2003,Final Fantasy: Crystal Chronicles,GC,2003,Role-Playing,Nintendo,0.72,0.38,0.36,0.04,1.49
1270,1270-Medal of Honor: Frontline-XB-2002,Medal of Honor: Frontline,XB,2002,Shooter,Electronic Arts,1,0.43,0,0.06,1.49
1271,1271-Madden NFL 09-PS2-2008,Madden NFL 09,PS2,2008,Sports,Electronic Arts,1.22,0,0,0.27,1.49
1272,1272-Drawn To Life: SpongeBob SquarePants Edition-DS-2008,Drawn To Life: SpongeBob SquarePants Edition,DS,2008,Adventure,THQ,1,0.36,0,0.13,1.49
1273,1273-Banjo-Tooie-N64-2000,Banjo-Tooie,N64,2000,Platform,Nintendo,0.82,0.36,0.25,0.06,1.49
1274,1274-Buzz! The BIG Quiz-PS2-2006,Buzz! The BIG Quiz,PS2,2006,Misc,Sony Computer Entertainment,0,1.1,0,0.39,1.49
1275,1275-007: Quantum of Solace-X360-2008,007: Quantum of Solace,X360,2008,Action,Activision,0.82,0.52,0.01,0.14,1.49
1276,1276-The Sims 3-Wii-2010,The Sims 3,Wii,2010,Simulation,Electronic Arts,0.61,0.73,0,0.15,1.49
1277,1277-New Play Control! Mario Power Tennis-Wii-2009,New Play Control! Mario Power Tennis,Wii,2009,Sports,Nintendo,0.37,0.69,0.28,0.14,1.48
1278,1278-Bratz: Forever Diamondz-DS-2006,Bratz: Forever Diamondz,DS,2006,Adventure,THQ,0.43,0.88,0,0.18,1.48
1279,1279-Dirge of Cerberus: Final Fantasy VII-PS2-2006,Dirge of Cerberus: Final Fantasy VII,PS2,2006,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48
1280,1280-Nintendo World Cup-NES-1990,Nintendo World Cup,NES,1990,Sports,Nintendo,0.28,0.5,0.65,0.05,1.48
1281,1281-WWF WrestleMania 2000-N64-1999,WWF WrestleMania 2000,N64,1999,Fighting,THQ,1.2,0.25,0.02,0.02,1.48
1282,1282-Wario Land II-GB-1997,Wario Land II,GB,1997,Platform,Nintendo,0.7,0.35,0.39,0.04,1.48
1283,1283-Mass Effect 2-PS3-2011,Mass Effect 2,PS3,2011,Role-Playing,Electronic Arts,0.78,0.47,0.03,0.2,1.48
1284,1284-Major League Baseball 2K5-PS2-2005,Major League Baseball 2K5,PS2,2005,Sports,Take-Two Interactive,0.72,0.56,0,0.19,1.48
1285,1285-Fight Night 2004-PS2-2004,Fight Night 2004,PS2,2004,Fighting,Electronic Arts,1.08,0.2,0,0.2,1.48
1286,1286-Tom Clancy's Splinter Cell: Pandora Tomorrow-XB-2004,Tom Clancy's Splinter Cell: Pandora Tomorrow,XB,2004,Action,Ubisoft,0.82,0.59,0,0.07,1.48
1287,1287-Imagine: Master Chef-DS-2007,Imagine: Master Chef,DS,2007,Simulation,Ubisoft,0.39,0.92,0,0.17,1.47
1288,1288-Assassin's Creed III: Liberation-PSV-2012,Assassin's Creed III: Liberation,PSV,2012,Action,Ubisoft,0.58,0.55,0.06,0.28,1.47
1289,1289-SoulCalibur IV-PS3-2008,SoulCalibur IV,PS3,2008,Fighting,Ubisoft,0.72,0.41,0.14,0.2,1.47
1290,1290-Mario Golf-N64-1999,Mario Golf,N64,1999,Action,Nintendo,0.62,0.18,0.65,0.02,1.47
1291,1291-Disney Princess-GBA-2003,Disney Princess,GBA,2003,Platform,THQ,1.04,0.37,0,0.06,1.47
1292,1292-Fight Night Round 3-X360-2006,Fight Night Round 3,X360,2006,Fighting,Electronic Arts,1.33,0.03,0.01,0.1,1.47
1293,1293-Metal Gear Rising: Revengeance-PS3-2013,Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
1294,1294-Chrono Trigger-DS-2008,Chrono Trigger,DS,2008,Role-Playing,Square Enix,0.69,0.2,0.49,0.09,1.47
1295,1295-Star Wars: The Force Unleashed II-X360-2010,Star Wars: The Force Unleashed II,X360,2010,Action,LucasArts,0.95,0.4,0,0.12,1.47
1296,1296-The House of the Dead 2 & 3 Return-Wii-2008,The House of the Dead 2 & 3 Return,Wii,2008,Shooter,Sega,0.78,0.5,0.03,0.15,1.47
1297,1297-Disney Princess: Magical Jewels-DS-2007,Disney Princess: Magical Jewels,DS,2007,Adventure,Disney Interactive Studios,1.15,0.2,0,0.12,1.47
1298,1298-LittleBigPlanet PS Vita-PSV-2012,LittleBigPlanet PS Vita,PSV,2012,Platform,Sony Computer Entertainment,0.4,0.72,0.02,0.33,1.47
1299,1299-Xenogears-PS-1998,Xenogears,PS,1998,Role-Playing,SquareSoft,0.29,0.19,0.89,0.1,1.46
1300,1300-The SpongeBob SquarePants Movie-GBA-2004,The SpongeBob SquarePants Movie,GBA,2004,Platform,THQ,1.02,0.38,0,0.06,1.46
1301,1301-Tom Clancy's Ghost Recon: Future Soldier-X360-2012,Tom Clancy's Ghost Recon: Future Soldier,X360,2012,Shooter,Ubisoft,0.93,0.4,0.02,0.12,1.46
1302,1302-Battlefield: Bad Company-X360-2008,Battlefield: Bad Company,X360,2008,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46
1303,1303-Midway Arcade Treasures-PS2-2003,Midway Arcade Treasures,PS2,2003,Misc,Midway Games,0.72,0.56,0,0.19,1.46
1304,1304-Wall-E-DS-2008,Wall-E,DS,2008,Platform,THQ,0.46,0.83,0,0.17,1.46
1305,1305-Triple Play 99-PS-N/A,Triple Play 99,PS,,Sports,N/A,0.81,0.55,0,0.1,1.46
1306,1306-Homefront-X360-2011,Homefront,X360,2011,Shooter,THQ,0.83,0.48,0.02,0.12,1.46
1307,1307-Super Monkey Ball-GC-2001,Super Monkey Ball,GC,2001,Puzzle,Atari,0.95,0.37,0.1,0.04,1.46
1308,1308-Donkey Kong-2600-1981,Donkey Kong,2600,1981,Platform,Coleco,1.36,0.08,0,0.02,1.46
1309,1309-Mortal Kombat 4-PS-1998,Mortal Kombat 4,PS,1998,Fighting,GT Interactive,0.81,0.55,0,0.1,1.46
1310,1310-Mario Superstar Baseball-GC-2005,Mario Superstar Baseball,GC,2005,Sports,Nintendo,0.93,0.24,0.25,0.04,1.46
1311,1311-Mass Effect 3-PS3-2012,Mass Effect 3,PS3,2012,Role-Playing,Electronic Arts,0.63,0.59,0.03,0.21,1.46
1312,1312-LEGO Batman 2: DC Super Heroes-Wii-2012,LEGO Batman 2: DC Super Heroes,Wii,2012,Action,Warner Bros. Interactive Entertainment,0.94,0.4,0,0.11,1.46
1313,1313-Medal of Honor: Warfighter-PS3-2012,Medal of Honor: Warfighter,PS3,2012,Action,Electronic Arts,0.47,0.65,0.06,0.28,1.46
1314,1314-WCW vs the World-PS-1998,WCW vs the World,PS,1998,Fighting,THQ,1.17,0.2,0.04,0.05,1.46
1315,1315-SNK vs. Capcom: The Match of the Millennium-PSP-2006,SNK vs. Capcom: The Match of the Millennium,PSP,2006,Fighting,Sega,0.53,0.58,0,0.35,1.46
1316,1316-LEGO City Undercover-3DS-2013,LEGO City Undercover,3DS,2013,Platform,Nintendo,0.51,0.75,0.07,0.12,1.46
1317,1317-Onimusha 3: Demon Siege-PS2-2004,Onimusha 3: Demon Siege,PS2,2004,Action,Capcom,0.37,0.47,0.54,0.07,1.45
1318,1318-Diablo III-X360-2013,Diablo III,X360,2013,Role-Playing,Activision,0.89,0.44,0,0.12,1.45
1319,1319-Batman: Arkham Knight-XOne-2015,Batman: Arkham Knight,XOne,2015,Action,Warner Bros. Interactive Entertainment,0.86,0.46,0,0.13,1.45
1320,1320-BioShock-PS3-2008,BioShock,PS3,2008,Shooter,Take-Two Interactive,0.75,0.49,0.01,0.21,1.45
1321,1321-Red Dead Revolver-PS2-2004,Red Dead Revolver,PS2,2004,Shooter,Take-Two Interactive,0.71,0.55,0,0.19,1.45
1322,1322-Anno 2070-PC-2011,Anno 2070,PC,2011,Strategy,Ubisoft,0,1.13,0,0.32,1.45
1323,1323-Resident Evil: Outbreak-PS2-2003,Resident Evil: Outbreak,PS2,2003,Action,Capcom,0.54,0.35,0.46,0.1,1.45
1324,1324-Smarty Pants-Wii-2007,Smarty Pants,Wii,2007,Misc,Electronic Arts,0.53,0.76,0,0.16,1.45
1325,1325-Tamagotchi-GB-1996,Tamagotchi,GB,1996,Simulation,Namco Bandai Games,0,0,1.44,0.01,1.45
1326,1326-4 Nin uchi Mahjong-NES-1984,4 Nin uchi Mahjong,NES,1984,Misc,Nintendo,0,0,1.45,0,1.45
1327,1327-Dragon Ball Z-SNES-1993,Dragon Ball Z,SNES,1993,Fighting,Namco Bandai Games,0,0,1.45,0,1.45
1328,1328-Game de Hakken!! Tamagotchi 2-GB-1997,Game de Hakken!! Tamagotchi 2,GB,1997,Simulation,Namco Bandai Games,0,0,1.44,0.01,1.45
1329,1329-Namco Museum 64-N64-1999,Namco Museum 64,N64,1999,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45
1330,1330-Hasbro Family Game Night-Wii-2008,Hasbro Family Game Night,Wii,2008,Puzzle,Electronic Arts,0.97,0.34,0,0.13,1.45
1331,1331-Dragon Quest Monsters: Joker 2-DS-2010,Dragon Quest Monsters: Joker 2,DS,2010,Role-Playing,Square Enix,0.11,0.08,1.24,0.02,1.45
1332,1332-Tony Hawk's American Wasteland (Weekly american sales)-PS2-2005,Tony Hawk's American Wasteland (Weekly american sales),PS2,2005,Sports,Activision,1.38,0.05,0,0.02,1.45
1333,1333-My Word Coach-DS-2007,My Word Coach,DS,2007,Misc,Ubisoft,0.37,0.9,0,0.18,1.45
1334,1334-Hello Kitty Party-DS-2007,Hello Kitty Party,DS,2007,Misc,Rising Star Games,0.79,0.53,0,0.13,1.44
1335,1335-SingStar Pop-PS2-2007,SingStar Pop,PS2,2007,Misc,Sony Computer Entertainment,0.04,1.08,0,0.32,1.44
1336,1336-Sonic Rivals-PSP-2006,Sonic Rivals,PSP,2006,Racing,Sega,0.73,0.42,0,0.28,1.44
1337,1337-SimCity (2013)-PC-2013,SimCity (2013),PC,2013,Simulation,Electronic Arts,0.48,0.77,0,0.19,1.44
1338,1338-Kirby Super Star-SNES-1996,Kirby Super Star,SNES,1996,Platform,Nintendo,0.26,0.07,1.09,0.02,1.44
1339,1339-Far Cry 4-PS3-2014,Far Cry 4,PS3,2014,Shooter,Ubisoft,0.33,0.79,0.08,0.23,1.44
1340,1340-WWE SmackDown vs Raw 2008-X360-2007,WWE SmackDown vs Raw 2008,X360,2007,Fighting,THQ,0.92,0.38,0,0.13,1.44
1341,1341-Kinect Joy Ride-X360-2010,Kinect Joy Ride,X360,2010,Racing,Microsoft Game Studios,0.92,0.4,0,0.12,1.44
1342,1342-Rayman Raving Rabbids-Wii-2006,Rayman Raving Rabbids,Wii,2006,Misc,Ubisoft,1.23,0.07,0.02,0.11,1.44
1343,1343-Need for Speed Rivals-PS3-2013,Need for Speed Rivals,PS3,2013,Racing,Electronic Arts,0.33,0.74,0.05,0.31,1.44
1344,1344-Tiger Woods PGA Tour 2005-PS2-2004,Tiger Woods PGA Tour 2005,PS2,2004,Sports,Electronic Arts,1.03,0.32,0,0.09,1.44
1345,1345-Dead Space 2-PS3-2011,Dead Space 2,PS3,2011,Shooter,Electronic Arts,0.73,0.5,0,0.21,1.44
1346,1346-NCAA Football 2003-PS2-2002,NCAA Football 2003,PS2,2002,Sports,Electronic Arts,1.16,0.08,0,0.19,1.44
1347,1347-Frogger 2: Swampy's Revenge-PS-1999,Frogger 2: Swampy's Revenge,PS,1999,Action,Hasbro Interactive,0.8,0.54,0,0.09,1.43
1348,1348-Disney Infinity-X360-2013,Disney Infinity,X360,2013,Action,Disney Interactive Studios,0.96,0.37,0,0.11,1.43
1349,1349-LEGO Indiana Jones 2: The Adventure Continues-Wii-2009,LEGO Indiana Jones 2: The Adventure Continues,Wii,2009,Action,Activision,0.91,0.39,0,0.13,1.43
1350,1350-Sonic's Ultimate Genesis Collection-X360-2009,Sonic's Ultimate Genesis Collection,X360,2009,Misc,Sega,0.85,0.46,0,0.13,1.43
1351,1351-Tiger Woods PGA Tour 09 All-Play-Wii-2008,Tiger Woods PGA Tour 09 All-Play,Wii,2008,Sports,Electronic Arts,0.81,0.48,0,0.14,1.43
1352,1352-Disney's DuckTales-GB-1988,Disney's DuckTales,GB,1988,Platform,Capcom,0.82,0.23,0.35,0.03,1.43
1353,1353-Classic NES Series: Super Mario Bros.-GBA-2004,Classic NES Series: Super Mario Bros.,GBA,2004,Platform,Nintendo,0,0,1.39,0.03,1.43
1354,1354-Triple Play 2000-PS-1999,Triple Play 2000,PS,1999,Sports,Electronic Arts,0.79,0.54,0,0.09,1.43
1355,1355-Dragon Quest VII: Warriors of Eden-3DS-2013,Dragon Quest VII: Warriors of Eden,3DS,2013,Role-Playing,Square Enix,0.07,0.04,1.3,0.01,1.42
1356,1356-Cabela's Big Game Hunter-PS2-2002,Cabela's Big Game Hunter,PS2,2002,Sports,Activision,0.7,0.54,0,0.18,1.42
1357,1357-UFC Undisputed 2010-PS3-2010,UFC Undisputed 2010,PS3,2010,Fighting,THQ,0.8,0.41,0.02,0.19,1.42
1358,1358-NBA Live 06 (Weekly american sales)-PS2-2005,NBA Live 06 (Weekly american sales),PS2,2005,Sports,Electronic Arts,1.35,0.05,0,0.02,1.42
1359,1359-The Legend of Zelda: The Minish Cap-GBA-2004,The Legend of Zelda: The Minish Cap,GBA,2004,Action,Nintendo,0.89,0.22,0.22,0.1,1.42
1360,1360-NFL Street-PS2-2004,NFL Street,PS2,2004,Sports,Electronic Arts,1.15,0.08,0,0.19,1.42
1361,1361-Sonic Generations-X360-2011,Sonic Generations,X360,2011,Platform,Sega,0.71,0.57,0,0.14,1.42
1362,1362-Super Metroid-SNES-1994,Super Metroid,SNES,1994,Action,Nintendo,0.57,0.12,0.71,0.02,1.42
1363,1363-Pro Yakyuu Family Stadium '87-NES-1987,Pro Yakyuu Family Stadium '87,NES,1987,Sports,Namco Bandai Games,0.12,0,1.3,0,1.42
1364,1364-Dead Space-X360-2008,Dead Space,X360,2008,Action,Electronic Arts,0.89,0.4,0,0.13,1.42
